sample	entrez	no_ALL_muts	no_NSI_muts	no_NTDam_muts	no_TRUNC_muts	no_GOF_muts	Copy_number	CNVGain	CNVLoss
sim10	9363	0	0	0	0	0	8	1	0
sim10	9368	0	0	0	0	0	10	1	0
sim10	9421	0	0	0	0	0	9	1	0
sim10	9462	0	0	0	0	0	9	1	0
sim10	9671	0	0	0	0	0	3	0	0
sim10	9731	0	0	0	0	0	4	0	0
sim10	9746	0	0	0	0	0	8	1	0
sim10	9760	0	0	0	0	0	9	1	0
sim10	9831	0	0	0	0	0	9	1	0
sim10	9843	0	0	0	0	0	8	1	0
sim10	9887	0	0	0	0	0	8	1	0
sim10	9898	0	0	0	0	0	5	0	0
sim10	9907	0	0	0	0	0	8	1	0
sim10	9980	1	1	1	0	0	2	0	0
sim10	10009	0	0	0	0	0	9	1	0
sim10	10149	0	0	0	0	0	8	1	0
sim10	10157	0	0	0	0	0	8	1	0
sim10	10228	0	0	0	0	0	8	1	0
sim10	10270	0	0	0	0	0	29	1	0
sim10	10418	0	0	0	0	0	22	1	0
sim10	10430	0	0	0	0	0	9	1	0
sim10	10519	0	0	0	0	0	9	1	0
sim10	10551	0	0	0	0	0	8	1	0
sim10	10585	0	0	0	0	0	9	1	0
sim10	10813	0	0	0	0	0	9	1	0
sim10	10892	0	0	0	0	0	4	0	0
sim10	11013	0	0	0	0	0	8	1	0
sim10	11014	0	0	0	0	0	9	1	0
sim10	11040	0	0	0	0	0	8	1	0
sim10	11057	0	0	0	0	0	9	1	0
sim10	11078	0	0	0	0	0	6	0	0
sim10	11079	0	0	0	0	0	9	1	0
sim10	11152	0	0	0	0	0	8	1	0
sim10	11219	0	0	0	0	0	12	1	0
sim10	11228	0	0	0	0	0	9	1	0
sim10	11244	0	0	0	0	0	8	1	0
sim10	11336	0	0	0	0	0	4	0	0
sim10	11342	0	0	0	0	0	3	0	0
sim10	22795	0	0	0	0	0	10	1	0
sim10	22797	0	0	0	0	0	8	1	0
sim10	22887	0	0	0	0	0	8	1	0
sim10	22918	0	0	0	0	0	10	1	0
sim10	22919	0	0	0	0	0	9	1	0
sim10	23072	0	0	0	0	0	4	0	0
sim10	23199	0	0	0	0	0	4	0	0
sim10	23264	0	0	0	0	0	15	1	0
sim10	23283	0	0	0	0	0	4	0	0
sim10	23286	1	1	1	0	0	2	0	0
sim10	23299	0	0	0	0	0	3	0	0
sim10	23333	0	0	0	0	0	10	1	0
sim10	23385	0	0	0	0	0	9	1	0
sim10	23480	0	0	0	0	0	69	1	0
sim10	23632	0	0	0	0	0	4	0	0
sim10	23767	0	0	0	0	0	8	1	0
sim10	24149	0	0	0	0	0	20	1	0
sim10	26130	1	1	0	0	0	2	0	0
sim10	26245	0	0	0	0	0	8	1	0
sim10	26354	0	0	0	0	0	5	0	0
sim10	26507	1	1	1	1	0	2	0	0
sim10	26576	0	0	0	0	0	12	1	0
sim10	26750	0	0	0	0	0	9	1	0
sim10	26986	0	0	0	0	0	19	1	0
sim10	27032	0	0	0	0	0	10	1	0
sim10	27123	0	0	0	0	0	4	0	0
sim10	27246	0	0	0	0	0	8	1	0
sim10	28513	0	0	0	0	0	8	1	0
sim10	28964	0	0	0	0	0	4	0	0
sim10	29063	0	0	0	0	0	4	0	0
sim10	29079	0	0	0	0	0	9	1	0
sim10	29088	0	0	0	0	0	10	1	0
sim10	29116	0	0	0	0	0	9	1	0
sim10	29904	0	0	0	0	0	10	1	0
sim10	50484	0	0	0	0	0	10	1	0
sim10	51057	0	0	0	0	0	9	1	0
sim10	51100	0	0	0	0	0	9	1	0
sim10	51606	0	0	0	0	0	8	1	0
sim10	51663	0	0	0	0	0	8	1	0
sim10	51765	0	0	0	0	0	11	1	0
sim10	54502	0	0	0	0	0	14	1	0
sim10	54863	0	0	0	0	0	8	1	0
sim10	54914	0	0	0	0	0	0	0	1
sim10	54927	0	0	0	0	0	4	0	0
sim10	54998	0	0	0	0	0	9	1	0
sim10	55080	0	0	0	0	0	12	1	0
sim10	55146	0	0	0	0	0	10	1	0
sim10	55179	0	0	0	0	0	11	1	0
sim10	55243	0	0	0	0	0	9	1	0
sim10	55248	0	0	0	0	0	4	0	0
sim10	55294	0	0	0	0	0	4	0	0
sim10	55432	0	0	0	0	0	10	1	0
sim10	55573	0	0	0	0	0	9	1	0
sim10	55630	0	0	0	0	0	8	1	0
sim10	55653	0	0	0	0	0	8	1	0
sim10	55689	0	0	0	0	0	11	1	0
sim10	55870	0	0	0	0	0	9	1	0
sim10	55904	0	0	0	0	0	9	1	0
sim10	56129	2	1	0	0	1	2	0	0
sim10	56181	0	0	0	0	0	8	1	0
sim10	56479	0	0	0	0	0	4	0	0
sim10	56948	0	0	0	0	0	8	1	0
sim10	56979	0	0	0	0	0	8	1	0
sim10	56995	0	0	0	0	0	3	0	0
sim10	57003	0	0	0	0	0	14	1	0
sim10	57180	1	1	1	0	0	2	0	0
sim10	57222	0	0	0	0	0	8	1	0
sim10	57325	0	0	0	0	0	9	1	0
sim10	57407	0	0	0	0	0	4	0	0
sim10	57573	0	0	0	0	0	10	1	0
sim10	57623	0	0	0	0	0	9	1	0
sim10	57730	0	0	0	0	0	8	1	0
sim10	57731	0	0	0	0	0	14	1	0
sim10	58500	0	0	0	0	0	8	1	0
sim10	58513	0	0	0	0	0	10	1	0
sim10	60412	0	0	0	0	0	8	1	0
sim10	64087	0	0	0	0	0	3	0	0
sim10	64098	0	0	0	0	0	28	1	0
sim10	64318	0	0	0	0	0	4	0	0
sim10	64405	0	0	0	0	0	5	0	0
sim10	64648	0	0	0	0	0	8	1	0
sim10	64786	0	0	0	0	0	32	1	0
sim10	64834	0	0	0	0	0	10	1	0
sim10	64902	0	0	0	0	0	8	1	0
sim10	65005	0	0	0	0	0	8	1	0
sim10	79573	0	0	0	0	0	5	0	0
sim10	79581	0	0	0	0	0	9	1	0
sim10	79659	0	0	0	0	0	4	0	0
sim10	79776	0	0	0	0	0	4	0	0
sim10	79868	0	0	0	0	0	9	1	0
sim10	79894	0	0	0	0	0	10	1	0
sim10	79917	0	0	0	0	0	11	1	0
sim10	80012	0	0	0	0	0	10	1	0
sim10	80139	0	0	0	0	0	10	1	0
sim10	80222	0	0	0	0	0	9	1	0
sim10	80262	0	0	0	0	0	4	0	0
sim10	80728	0	0	0	0	0	11	1	0
sim10	80834	0	0	0	0	0	4	0	0
sim10	81558	0	0	0	0	0	8	1	0
sim10	81626	0	0	0	0	0	9	1	0
sim10	81796	0	0	0	0	0	9	1	0
sim10	81875	0	0	0	0	0	8	1	0
sim10	81887	0	0	0	0	0	8	1	0
sim10	83482	0	0	0	0	0	9	1	0
sim10	84262	0	0	0	0	0	16	1	0
sim10	84528	0	0	0	0	0	8	1	0
sim10	85012	0	0	0	0	0	8	1	0
sim10	90187	0	0	0	0	0	9	1	0
sim10	90390	0	0	0	0	0	9	1	0
sim10	90627	0	0	0	0	0	4	0	0
sim10	91419	0	0	0	0	0	26	1	0
sim10	92002	0	0	0	0	0	8	1	0
sim10	92370	0	0	0	0	0	8	1	0
sim10	93035	0	0	0	0	0	8	1	0
sim10	112812	0	0	0	0	0	16	1	0
sim10	113655	0	0	0	0	0	8	1	0
sim10	114548	0	0	0	0	0	10	1	0
sim10	114882	0	0	0	0	0	23	1	0
sim10	115330	0	0	0	0	0	11	1	0
sim10	116496	0	0	0	0	0	9	1	0
sim10	123872	0	0	0	0	0	3	0	0
sim10	124626	0	0	0	0	0	109	1	0
sim10	125115	0	0	0	0	0	3	0	0
sim10	127602	0	0	0	0	0	9	1	0
sim10	127933	0	0	0	0	0	17	1	0
sim10	128822	0	0	0	0	0	10	1	0
sim10	128876	0	0	0	0	0	10	1	0
sim10	129684	0	0	0	0	0	6	0	0
sim10	131368	0	0	0	0	0	11	1	0
sim10	131544	0	0	0	0	0	8	1	0
sim10	137902	0	0	0	0	0	8	1	0
sim10	138046	0	0	0	0	0	8	1	0
sim10	142678	0	0	0	0	0	9	1	0
sim10	147138	0	0	0	0	0	10	1	0
sim10	148738	0	0	0	0	0	9	1	0
sim10	151556	0	0	0	0	0	4	0	0
sim10	158471	0	0	0	0	0	5	0	0
sim10	158833	0	0	0	0	0	12	1	0
sim10	164395	0	0	0	0	0	8	1	0
sim10	166336	0	0	0	0	0	4	0	0
sim10	199746	0	0	0	0	0	12	1	0
sim10	200879	0	0	0	0	0	9	1	0
sim10	200958	0	0	0	0	0	10	1	0
sim10	203068	0	0	0	0	0	8	1	0
sim10	203100	0	0	0	0	0	9	1	0
sim10	205147	0	0	0	0	0	9	1	0
sim10	219447	0	0	0	0	0	5	0	0
sim10	219833	0	0	0	0	0	9	1	0
sim10	219958	0	0	0	0	0	8	1	0
sim10	220064	0	0	0	0	0	32	1	0
sim10	221154	0	0	0	0	0	4	0	0
sim10	221927	0	0	0	0	0	9	1	0
sim10	225689	0	0	0	0	0	13	1	0
sim10	245939	0	0	0	0	0	8	1	0
sim10	246100	0	0	0	0	0	10	1	0
sim10	254827	0	0	0	0	0	16	1	0
sim10	256309	1	1	1	0	0	2	0	0
sim10	256714	0	0	0	0	0	8	1	0
sim10	256949	0	0	0	0	0	13	1	0
sim10	266722	0	0	0	0	0	8	1	0
sim10	284390	0	0	0	0	0	10	1	0
sim10	286077	0	0	0	0	0	9	1	0
sim10	286410	0	0	0	0	0	8	1	0
sim10	339829	0	0	0	0	0	8	1	0
sim10	340562	0	0	0	0	0	4	0	0
sim10	347475	0	0	0	0	0	9	1	0
sim10	348262	0	0	0	0	0	10	1	0
sim10	360205	0	0	0	0	0	11	1	0
sim10	373856	0	0	0	0	0	13	1	0
sim10	374977	0	0	0	0	0	11	1	0
sim10	389161	0	0	0	0	0	10	1	0
sim10	389257	0	0	0	0	0	9	1	0
sim10	389668	1	1	1	0	0	2	0	0
sim10	391211	0	0	0	0	0	10	1	0
sim10	401666	0	0	0	0	0	4	0	0
sim10	494119	0	0	0	0	0	11	1	0
sim10	651746	0	0	0	0	0	8	1	0
sim10	729852	0	0	0	0	0	10	1	0
sim10	730098	0	0	0	0	0	14	1	0
sim10	100130705	0	0	0	0	0	9	1	0
sim10	100130933	0	0	0	0	0	10	1	0
sim10	100132304	0	0	0	0	0	8	1	0
sim10	100288323	0	0	0	0	0	10	1	0
sim10	100506049	0	0	0	0	0	9	1	0
sim10	101928108	0	0	0	0	0	8	1	0
sim10	105369205	0	0	0	0	0	9	1	0
sim100	60	0	0	0	0	0	5	0	0
sim100	100	0	0	0	0	0	9	1	0
sim100	111	1	1	1	0	0	2	0	0
sim100	167	1	1	1	1	0	2	0	0
sim100	186	0	0	0	0	0	9	1	0
sim100	331	0	0	0	0	0	9	1	0
sim100	364	0	0	0	0	0	10	1	0
sim100	410	0	0	0	0	0	4	0	0
sim100	473	0	0	0	0	0	4	0	0
sim100	547	1	1	1	0	0	2	0	0
sim100	553	0	0	0	0	0	11	1	0
sim100	590	0	0	0	0	0	11	1	0
sim100	629	0	0	0	0	0	9	1	0
sim100	633	0	0	0	0	0	9	1	0
sim100	640	0	0	0	0	0	9	1	0
sim100	641	1	1	1	0	0	2	0	0
sim100	671	0	0	0	0	0	9	1	0
sim100	694	0	0	0	0	0	11	1	0
sim100	777	0	0	0	0	0	4	0	0
sim100	913	1	1	0	1	0	2	0	0
sim100	1029	0	0	0	0	0	4	0	0
sim100	1107	1	1	1	0	0	2	0	0
sim100	1143	1	1	1	0	0	2	0	0
sim100	1146	0	0	0	0	0	5	0	0
sim100	1181	1	1	1	0	0	2	0	0
sim100	1285	1	1	1	0	0	2	0	0
sim100	1301	0	0	0	0	0	4	0	0
sim100	1454	0	0	0	0	0	4	0	0
sim100	1501	0	0	0	0	0	10	1	0
sim100	1519	0	0	0	0	0	12	1	0
sim100	1555	0	0	0	0	0	10	1	0
sim100	1600	0	0	0	0	0	47	1	0
sim100	1741	0	0	0	0	0	9	1	0
sim100	1756	0	0	0	0	0	10	1	0
sim100	1760	0	0	0	0	0	10	1	0
sim100	1794	1	1	1	0	0	2	0	0
sim100	1804	1	1	1	0	0	2	0	0
sim100	1807	0	0	0	0	0	9	1	0
sim100	1956	1	1	1	0	1	2	0	0
sim100	1962	0	0	0	0	0	15	1	0
sim100	2072	0	0	0	0	0	11	1	0
sim100	2122	0	0	0	0	0	0	0	1
sim100	2195	1	1	0	1	0	2	0	0
sim100	2250	0	0	0	0	0	4	0	0
sim100	2255	0	0	0	0	0	11	1	0
sim100	2258	0	0	0	0	0	10	1	0
sim100	2319	0	0	0	0	0	17	1	0
sim100	2348	0	0	0	0	0	11	1	0
sim100	2491	0	0	0	0	0	4	0	0
sim100	2629	0	0	0	0	0	9	1	0
sim100	2702	1	1	1	0	0	2	0	0
sim100	2738	0	0	0	0	0	12	1	0
sim100	2752	0	0	0	0	0	9	1	0
sim100	2766	0	0	0	0	0	10	1	0
sim100	2838	0	0	0	0	0	9	1	0
sim100	2886	0	0	0	0	0	9	1	0
sim100	3078	0	0	0	0	0	11	1	0
sim100	3170	0	0	0	0	0	12	1	0
sim100	3221	0	0	0	0	0	62	1	0
sim100	3273	0	0	0	0	0	11	1	0
sim100	3310	0	0	0	0	0	19	1	0
sim100	3355	1	1	1	0	0	2	0	0
sim100	3421	0	0	0	0	0	12	1	0
sim100	3443	0	0	0	0	0	0	0	1
sim100	3556	0	0	0	0	0	14	1	0
sim100	3572	1	1	1	0	0	2	0	0
sim100	3575	1	1	1	0	0	2	0	0
sim100	3742	0	0	0	0	0	4	0	0
sim100	3761	0	0	0	0	0	4	0	0
sim100	3775	0	0	0	0	0	11	1	0
sim100	3797	1	1	1	0	0	2	0	0
sim100	3981	1	1	1	0	0	2	0	0
sim100	4041	1	1	1	0	0	2	0	0
sim100	4045	1	1	1	0	0	2	0	0
sim100	4147	0	0	0	0	0	9	1	0
sim100	4253	0	0	0	0	0	9	1	0
sim100	4254	0	0	0	0	0	9	1	0
sim100	4327	1	1	0	0	0	2	0	0
sim100	4543	1	1	0	0	0	2	0	0
sim100	4609	1	1	1	0	0	2	0	0
sim100	4622	0	0	0	0	0	4	0	0
sim100	4650	1	1	1	0	0	4	0	0
sim100	4651	1	1	1	0	0	2	0	0
sim100	4683	0	0	0	0	0	9	1	0
sim100	4688	0	0	0	0	0	4	0	0
sim100	4810	0	0	0	0	0	12	1	0
sim100	4855	0	0	0	0	0	9	1	0
sim100	4885	0	0	0	0	0	19	1	0
sim100	4898	0	0	0	0	0	4	0	0
sim100	4943	0	0	0	0	0	9	1	0
sim100	4948	0	0	0	0	0	4	0	0
sim100	4982	0	0	0	0	0	9	1	0
sim100	5019	0	0	0	0	0	4	0	0
sim100	5053	0	0	0	0	0	10	1	0
sim100	5066	0	0	0	0	0	3	0	0
sim100	5068	1	1	0	0	1	2	0	0
sim100	5118	0	0	0	0	0	9	1	0
sim100	5239	1	1	1	0	0	2	0	0
sim100	5251	0	0	0	0	0	10	1	0
sim100	5287	1	1	0	0	0	2	0	0
sim100	5290	1	1	1	0	1	2	0	0
sim100	5339	1	1	1	0	0	3	0	0
sim100	5354	0	0	0	0	0	9	1	0
sim100	5375	0	0	0	0	0	13	1	0
sim100	5462	0	0	0	0	0	9	1	0
sim100	5545	0	0	0	0	0	14	1	0
sim100	5578	0	0	0	0	0	18	1	0
sim100	5592	1	1	1	1	0	2	0	0
sim100	5649	0	0	0	0	0	4	0	0
sim100	5728	1	1	1	0	0	2	0	0
sim100	5740	0	0	0	0	0	15	1	0
sim100	5783	0	0	0	0	0	9	1	0
sim100	5872	0	0	0	0	0	9	1	0
sim100	5984	0	0	0	0	0	9	1	0
sim100	6035	0	0	0	0	0	9	1	0
sim100	6059	1	1	1	1	0	2	0	0
sim100	6091	0	0	0	0	0	4	0	0
sim100	6097	0	0	0	0	0	9	1	0
sim100	6206	0	0	0	0	0	9	1	0
sim100	6426	0	0	0	0	0	4	0	0
sim100	6519	0	0	0	0	0	9	1	0
sim100	6529	1	1	1	0	0	2	0	0
sim100	6540	0	0	0	0	0	15	1	0
sim100	6579	0	0	0	0	0	15	1	0
sim100	6597	0	0	0	0	0	5	0	0
sim100	6601	1	1	0	1	0	2	0	0
sim100	6608	1	1	1	0	0	2	0	0
sim100	6614	0	0	0	0	0	9	1	0
sim100	6625	0	0	0	0	0	10	1	0
sim100	6657	0	0	0	0	0	13	1	0
sim100	6658	0	0	0	0	0	9	1	0
sim100	6659	1	1	1	0	0	2	0	0
sim100	6703	0	0	0	0	0	9	1	0
sim100	6705	0	0	0	0	0	12	1	0
sim100	6779	0	0	0	0	0	11	1	0
sim100	6810	1	1	0	0	0	2	0	0
sim100	6855	0	0	0	0	0	9	1	0
sim100	6856	0	0	0	0	0	19	1	0
sim100	6921	0	0	0	0	0	30	1	0
sim100	6944	0	0	0	0	0	10	1	0
sim100	7018	0	0	0	0	0	10	1	0
sim100	7052	0	0	0	0	0	9	1	0
sim100	7062	0	0	0	0	0	9	1	0
sim100	7099	0	0	0	0	0	4	0	0
sim100	7143	0	0	0	0	0	5	0	0
sim100	7150	0	0	0	0	0	9	1	0
sim100	7157	2	1	2	1	1	2	0	0
sim100	7163	0	0	0	0	0	12	1	0
sim100	7165	0	0	0	0	0	11	1	0
sim100	7203	0	0	0	0	0	9	1	0
sim100	7220	0	0	0	0	0	13	1	0
sim100	7227	0	0	0	0	0	9	1	0
sim100	7499	0	0	0	0	0	9	1	0
sim100	7512	0	0	0	0	0	9	1	0
sim100	7534	0	0	0	0	0	12	1	0
sim100	7596	0	0	0	0	0	10	1	0
sim100	7626	0	0	0	0	0	11	1	0
sim100	7638	0	0	0	0	0	12	1	0
sim100	7737	0	0	0	0	0	9	1	0
sim100	7750	0	0	0	0	0	4	0	0
sim100	7764	0	0	0	0	0	9	1	0
sim100	7771	0	0	0	0	0	9	1	0
sim100	8030	0	0	0	0	0	11	1	0
sim100	8314	0	0	0	0	0	4	0	0
sim100	8329	1	1	1	0	0	2	0	0
sim100	8343	1	1	1	0	0	2	0	0
sim100	8355	1	1	1	0	0	2	0	0
sim100	8480	0	0	0	0	0	9	1	0
sim100	8496	0	0	0	0	0	11	1	0
sim100	8499	2	2	1	0	0	2	0	0
sim100	8776	0	0	0	0	0	10	1	0
sim100	8777	1	1	1	0	0	2	0	0
sim100	8848	1	1	0	1	0	2	0	0
sim100	9049	0	0	0	0	0	10	1	0
sim100	9070	0	0	0	0	0	59	1	0
sim100	9126	0	0	0	0	0	4	0	0
sim100	9175	0	0	0	0	0	9	1	0
sim100	9276	1	1	0	0	0	2	0	0
sim100	9306	1	1	1	1	0	2	0	0
sim100	9325	1	1	1	0	0	2	0	0
sim100	9332	0	0	0	0	0	14	1	0
sim100	9343	0	0	0	0	0	3	0	0
sim100	9481	0	0	0	0	0	9	1	0
sim100	9533	0	0	0	0	0	4	0	0
sim100	9628	0	0	0	0	0	4	0	0
sim100	9702	1	1	0	0	0	2	0	0
sim100	9777	0	0	0	0	0	10	1	0
sim100	9791	0	0	0	0	0	9	1	0
sim100	9894	0	0	0	0	0	9	1	0
sim100	9947	0	0	0	0	0	9	1	0
sim100	9962	0	0	0	0	0	9	1	0
sim100	9980	1	1	1	0	0	2	0	0
sim100	10016	0	0	0	0	0	9	1	0
sim100	10059	0	0	0	0	0	15	1	0
sim100	10116	1	1	0	0	0	2	0	0
sim100	10139	0	0	0	0	0	10	1	0
sim100	10149	0	0	0	0	0	12	1	0
sim100	10150	0	0	0	0	0	9	1	0
sim100	10196	0	0	0	0	0	4	0	0
sim100	10246	0	0	0	0	0	10	1	0
sim100	10388	0	0	0	0	0	9	1	0
sim100	10412	0	0	0	0	0	4	0	0
sim100	10421	0	0	0	0	0	10	1	0
sim100	10500	0	0	0	0	0	9	1	0
sim100	10544	0	0	0	0	0	10	1	0
sim100	10562	0	0	0	0	0	9	1	0
sim100	10565	0	0	0	0	0	20	1	0
sim100	10653	0	0	0	0	0	10	1	0
sim100	10750	0	0	0	0	0	11	1	0
sim100	10780	0	0	0	0	0	10	1	0
sim100	10804	1	1	1	0	0	2	0	0
sim100	10874	0	0	0	0	0	9	1	0
sim100	10924	1	1	1	0	0	2	0	0
sim100	10985	0	0	0	0	0	11	1	0
sim100	11011	0	0	0	0	0	10	1	0
sim100	11034	0	0	0	0	0	9	1	0
sim100	11059	1	1	1	0	0	2	0	0
sim100	11122	0	0	0	0	0	5	0	0
sim100	11152	0	0	0	0	0	9	1	0
sim100	11219	0	0	0	0	0	9	1	0
sim100	11228	0	0	0	0	0	14	1	0
sim100	11266	0	0	0	0	0	9	1	0
sim100	22828	1	1	1	0	0	2	0	0
sim100	22865	1	1	1	0	0	2	0	0
sim100	22898	0	0	0	0	0	12	1	0
sim100	22985	0	0	0	0	0	9	1	0
sim100	23031	1	1	1	0	0	2	0	0
sim100	23039	0	0	0	0	0	9	1	0
sim100	23054	0	0	0	0	0	4	0	0
sim100	23157	1	1	1	0	0	2	0	0
sim100	23194	0	0	0	0	0	5	0	0
sim100	23200	0	0	0	0	0	9	1	0
sim100	23219	0	0	0	0	0	9	1	0
sim100	23237	0	0	0	0	0	6	0	0
sim100	23263	0	0	0	0	0	11	1	0
sim100	23341	1	1	0	1	0	2	0	0
sim100	23550	1	1	1	0	0	2	0	0
sim100	23784	1	1	0	0	1	2	0	0
sim100	25791	0	0	0	0	0	4	0	0
sim100	25802	0	0	0	0	0	11	1	0
sim100	25879	0	0	0	0	0	12	1	0
sim100	25896	0	0	0	0	0	9	1	0
sim100	25943	0	0	0	0	0	9	1	0
sim100	26003	0	0	0	0	0	9	1	0
sim100	26013	0	0	0	0	0	9	1	0
sim100	26047	1	1	1	0	0	2	0	0
sim100	26245	0	0	0	0	0	9	1	0
sim100	26278	1	1	1	0	0	2	0	0
sim100	26608	0	0	0	0	0	9	1	0
sim100	26974	0	0	0	0	0	10	1	0
sim100	27023	0	0	0	0	0	9	1	0
sim100	27034	1	1	0	0	0	2	0	0
sim100	27145	0	0	0	0	0	4	0	0
sim100	27242	0	0	0	0	0	4	0	0
sim100	27445	0	0	0	0	0	9	1	0
sim100	28954	0	0	0	0	0	9	1	0
sim100	29126	0	0	0	0	0	15	1	0
sim100	29953	1	1	1	0	0	2	0	0
sim100	29959	1	1	1	0	0	2	0	0
sim100	29960	0	0	0	0	0	12	1	0
sim100	50484	0	0	0	0	0	9	1	0
sim100	50512	0	0	0	0	0	9	1	0
sim100	50717	0	0	0	0	0	9	1	0
sim100	50836	0	0	0	0	0	13	1	0
sim100	51024	0	0	0	0	0	9	1	0
sim100	51059	0	0	0	0	0	8	0	0
sim100	51061	0	0	0	0	0	12	1	0
sim100	51164	0	0	0	0	0	4	0	0
sim100	51236	0	0	0	0	0	9	1	0
sim100	51248	0	0	0	0	0	9	1	0
sim100	51319	0	0	0	0	0	9	1	0
sim100	51348	0	0	0	0	0	15	1	0
sim100	51412	1	1	1	0	0	2	0	0
sim100	51463	0	0	0	0	0	9	1	0
sim100	51599	0	0	0	0	0	11	1	0
sim100	51704	1	1	1	0	0	2	0	0
sim100	51725	0	0	0	0	0	9	1	0
sim100	51742	1	1	1	0	0	2	0	0
sim100	51761	1	1	1	0	0	2	0	0
sim100	51780	0	0	0	0	0	4	0	0
sim100	53344	0	0	0	0	0	9	1	0
sim100	53353	2	1	2	0	0	4	0	0
sim100	54438	0	0	0	0	0	3	0	0
sim100	54539	0	0	0	0	0	12	1	0
sim100	54677	1	1	0	0	0	2	0	0
sim100	55002	0	0	0	0	0	11	1	0
sim100	55074	0	0	0	0	0	9	1	0
sim100	55086	0	0	0	0	0	9	1	0
sim100	55270	0	0	0	0	0	9	1	0
sim100	55281	0	0	0	0	0	9	1	0
sim100	55313	0	0	0	0	0	6	0	0
sim100	55364	1	1	1	0	0	2	0	0
sim100	55540	0	0	0	0	0	0	0	1
sim100	55607	1	1	1	0	0	2	0	0
sim100	55703	1	1	1	0	0	2	0	0
sim100	55732	0	0	0	0	0	10	1	0
sim100	55793	0	0	0	0	0	9	1	0
sim100	55841	0	0	0	0	0	12	1	0
sim100	56261	0	0	0	0	0	9	1	0
sim100	56704	1	1	1	1	0	9	1	0
sim100	56849	0	0	0	0	0	9	1	0
sim100	56922	0	0	0	0	0	15	1	0
sim100	56948	0	0	0	0	0	9	1	0
sim100	56965	0	0	0	0	0	10	1	0
sim100	57045	0	0	0	0	0	12	1	0
sim100	57062	0	0	0	0	0	4	0	0
sim100	57094	0	0	0	0	0	12	1	0
sim100	57128	0	0	0	0	0	9	1	0
sim100	57129	1	1	0	0	0	2	0	0
sim100	57187	1	1	1	1	0	2	0	0
sim100	57343	0	0	0	0	0	9	1	0
sim100	57502	0	0	0	0	0	11	1	0
sim100	57523	0	0	0	0	0	3	0	0
sim100	57540	1	1	1	0	0	2	0	0
sim100	58490	0	0	0	0	0	14	1	0
sim100	59343	0	0	0	0	0	9	1	0
sim100	60482	1	1	0	0	0	2	0	0
sim100	60677	0	0	0	0	0	10	1	0
sim100	63035	0	0	0	0	0	9	1	0
sim100	63925	0	0	0	0	0	9	1	0
sim100	63934	0	0	0	0	0	10	1	0
sim100	63935	0	0	0	0	0	9	1	0
sim100	63946	0	0	0	0	0	10	1	0
sim100	64102	0	0	0	0	0	11	1	0
sim100	64118	0	0	0	0	0	10	1	0
sim100	64418	0	0	0	0	0	9	1	0
sim100	64743	0	0	0	0	0	12	1	0
sim100	65217	1	1	1	0	0	2	0	0
sim100	79005	0	0	0	0	0	9	1	0
sim100	79047	0	0	0	0	0	10	1	0
sim100	79072	0	0	0	0	0	6	0	0
sim100	79363	0	0	0	0	0	4	0	0
sim100	79365	0	0	0	0	0	15	1	0
sim100	79415	0	0	0	0	0	10	1	0
sim100	79626	0	0	0	0	0	10	1	0
sim100	79649	0	0	0	0	0	9	1	0
sim100	79666	0	0	0	0	0	9	1	0
sim100	79705	0	0	0	0	0	4	0	0
sim100	79710	0	0	0	0	0	9	1	0
sim100	79977	0	0	0	0	0	9	1	0
sim100	80000	0	0	0	0	0	18	1	0
sim100	80070	0	0	0	0	0	11	1	0
sim100	80223	0	0	0	0	0	14	1	0
sim100	80243	0	0	0	0	0	12	1	0
sim100	80325	0	0	0	0	0	9	1	0
sim100	80342	0	0	0	0	0	9	1	0
sim100	80351	1	1	1	0	0	2	0	0
sim100	80724	1	1	1	0	0	2	0	0
sim100	80728	1	1	1	0	0	2	0	0
sim100	81609	0	0	0	0	0	10	1	0
sim100	81688	0	0	0	0	0	12	1	0
sim100	81797	0	0	0	0	0	10	1	0
sim100	81892	0	0	0	0	0	9	1	0
sim100	83844	0	0	0	0	0	9	1	0
sim100	84128	0	0	0	0	0	9	1	0
sim100	84142	0	0	0	0	0	3	0	0
sim100	84296	0	0	0	0	0	19	1	0
sim100	84376	0	0	0	0	0	9	1	0
sim100	84654	0	0	0	0	0	9	1	0
sim100	84701	0	0	0	0	0	9	1	0
sim100	84889	0	0	0	0	0	9	1	0
sim100	84930	0	0	0	0	0	9	1	0
sim100	84933	0	0	0	0	0	9	1	0
sim100	84985	0	0	0	0	0	9	1	0
sim100	85019	0	0	0	0	0	11	1	0
sim100	89845	0	0	0	0	0	9	1	0
sim100	90102	0	0	0	0	0	10	1	0
sim100	90196	0	0	0	0	0	9	1	0
sim100	90316	0	0	0	0	0	10	1	0
sim100	90410	0	0	0	0	0	9	1	0
sim100	90993	1	1	0	0	0	2	0	0
sim100	92241	0	0	0	0	0	13	1	0
sim100	92552	0	0	0	0	0	9	1	0
sim100	93589	1	1	1	0	0	2	0	0
sim100	94032	0	0	0	0	0	11	1	0
sim100	94101	0	0	0	0	0	9	1	0
sim100	94241	0	0	0	0	0	12	1	0
sim100	94274	0	0	0	0	0	14	1	0
sim100	103910	0	0	0	0	0	15	1	0
sim100	114771	0	0	0	0	0	12	1	0
sim100	114794	0	0	0	0	0	8	0	0
sim100	114815	1	1	1	0	0	2	0	0
